student_id,age,gender,class_10_marks,class_12_marks,preferred_subjects,interests,skills,extracurriculars,career_engineer,career_artist,career_teacher,career_scientist,career_writer,career_entrepreneur,career_lawyer,career_doctor,career_designer,career_marketer,career_journalist,career_psychologist,career_photographer,career_developer,career_researcher
1249,21,Female,72.21,74.64,Biology,Economics,"Java, Statistics, HTML, Creativity, Sewing, Singing",Peer Counseling,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1
1250,17,Male,82.9,82.08,History,Education,"Java, Statistics, Python, Voice Modulation, Instrument",Coding Club,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1251,23,Other,80.71,89.62,Physics,Finance,"Machine Learning, CAD, Public Speaking, Communication",Photography Club,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
1252,24,Other,71.69,70.65,Physics,Psychology,"Java, Machine Learning, Voice Modulation, Writing, Instrument",Peer Counseling,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1253,20,Female,64.15,68.1,English,Education,"Machine Learning, Creativity, Voice Modulation",Photography Club,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1254,20,Other,104.49,92.94,Biology,Psychology,"CSS, C++, Machine Learning, Photoshop, Voice Modulation, Acting, Dancing",Newspaper,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1
1255,18,Female,61.49,62.13,History,Law,"C++, Statistics, Creativity",Peer Counseling,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1256,25,Other,79.82,84.57,Political Science,Finance,"Python, Java, Communication, Writing, Dancing, Photography",Coding Club,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0
1257,17,Female,80.49,74.94,Biology,Media,"Java, C++, Statistics, Sketching",Photography Club,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1
1258,23,Female,73.75,81.93,Psychology,Media,"Statistics, Writing, Public Speaking, Dancing, Instrument",Media Club,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
1259,21,Other,75.86,51.37,Computer Science,Education,"Python, Writing, Voice Modulation",Psych Club,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1260,21,Male,72.7,67.78,Biology,Psychology,"Java, Creativity, Sewing, Instrument",Photo Walk,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1261,21,Other,76.75,113.82,Math,Media,"Java, Statistics, Python, Creativity",Newspaper,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1262,22,Other,78.67,74.24,History,Psychology,"Java, Machine Learning, Python, Creativity, Sewing, Writing, Voice Modulation, Instrument",Peer Counseling,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1
1263,17,Female,84.22,83.79,Computer Science,Media,"CSS, Statistics, HTML, CAD, Sketching, Voice Modulation, Communication, Acting, Instrument",Science Fair,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1264,25,Female,79.2,85.28,Psychology,Finance,"Sketching, Sewing, Acting, Dancing",Peer Counseling,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1265,23,Female,95.57,64.43,English,Finance,"Java, Python, Statistics, Creativity, Communication, Rhythm, Acting",Photo Walk,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1
1266,20,Male,79.74,66.88,Math,Technology,"HTML, Statistics, CAD, Communication, Instrument",Science Fair,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1267,23,Male,80.56,66.98,Political Science,Arts,"C++, Python, CAD, Voice Modulation",Media Club,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1268,21,Female,70.83,74.46,Computer Science,Finance,"Sketching, Photography",Science Fair,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1269,19,Male,84.76,89.02,Biology,Arts,"Communication, Public Speaking, Rhythm, Singing",Photography Club,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1270,24,Female,62.54,78.66,English,Psychology,"C++, Statistics, Writing, Communication, Acting",Photo Walk,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1271,25,Male,67.9,62.9,Biology,Arts,"Machine Learning, Statistics, Sketching",Coding Club,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
1272,20,Male,72.83,74.3,Physics,Medicine,"Python, Writing",Coding Club,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1273,20,Female,99.27,83.2,Political Science,Education,"CSS, Statistics, C++",Psych Club,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1274,19,Male,61.22,71.22,History,Psychology,"HTML, Voice Modulation, Writing",Media Club,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1275,24,Female,85.21,103.06,English,Psychology,"Machine Learning, Statistics, Sewing, Dancing, Photography",Photography Club,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1276,25,Other,59.14,55.44,History,Technology,"CAD, Public Speaking, Rhythm, Acting",Peer Counseling,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1277,23,Male,93.71,82.68,History,Medicine,CSS,Media Club,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1278,24,Male,66.32,84.42,Biology,Media,"Machine Learning, HTML, Statistics, Sketching, Sewing",Photo Walk,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1279,19,Other,48.64,78.04,Computer Science,Economics,"CAD, Communication, Acting",Photo Walk,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1280,17,Female,78.28,89.09,English,Economics,"HTML, CAD, Communication, Voice Modulation, Instrument",Photography Club,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1281,21,Male,64.86,79.03,Psychology,Law,"CSS, HTML",Psych Club,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1282,18,Other,65.75,81.06,Math,Arts,"Python, Machine Learning, Java, Instrument",Coding Club,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1283,17,Male,66.05,73.1,History,Law,Rhythm,Photo Walk,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1284,18,Male,65.04,85.81,Biology,Finance,"Statistics, Voice Modulation",Newspaper,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
1285,21,Other,83.58,75.18,History,Media,"Java, Python, Sewing, Communication, Dancing, Photography",Media Club,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
1286,18,Female,75.38,60.62,Political Science,Medicine,"Statistics, C++, Java, CAD, Sewing, Public Speaking, Dancing",Newspaper,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1
1287,23,Female,72.0,77.4,Political Science,Medicine,"Java, Creativity, Communication, Writing",Photo Walk,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1288,17,Other,101.21,64.66,Biology,Arts,"Java, Statistics, Python, Sketching, Public Speaking, Voice Modulation",Media Club,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
1289,24,Female,89.64,89.96,Physics,Economics,"HTML, Photoshop, Sketching, Instrument",Photography Club,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1290,22,Male,77.81,99.1,Math,Finance,"Java, HTML, Machine Learning, CAD, Sketching, Communication, Dancing",Photography Club,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1
1291,23,Other,78.72,82.67,English,Arts,"C++, Photoshop, Public Speaking",Newspaper,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1292,17,Male,74.47,92.68,Political Science,Media,"Java, Machine Learning, Writing",Science Fair,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1293,22,Other,85.96,70.49,English,Law,Communication,Photo Walk,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1294,19,Female,61.81,75.56,History,Media,"HTML, Photoshop, CAD, Public Speaking, Voice Modulation, Singing",Coding Club,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1295,21,Female,67.0,77.24,Math,Education,"Statistics, HTML, Machine Learning, Sewing, Creativity, Communication, Rhythm",Media Club,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1296,21,Other,87.37,72.51,Math,Technology,"C++, Python, CSS",Photography Club,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1297,24,Male,74.57,78.7,Physics,Finance,Voice Modulation,Coding Club,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1298,25,Other,83.48,51.04,History,Finance,"CSS, Sewing, Sketching",Science Fair,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1299,23,Other,68.93,80.54,English,Arts,"CAD, Photoshop, Communication, Singing",Peer Counseling,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1300,18,Male,87.0,72.1,History,Arts,"HTML, Java, Creativity, Communication, Voice Modulation",Photography Club,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
1301,21,Female,56.23,85.44,Biology,Economics,,Psych Club,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
1302,21,Male,68.65,63.72,Biology,Psychology,"Sewing, CAD, Writing, Communication, Photography, Rhythm",Photo Walk,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1303,18,Female,68.76,75.79,Biology,Law,"Statistics, Java, CSS, Photoshop, Writing, Voice Modulation",Psych Club,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1
1304,19,Female,68.95,51.53,Psychology,Media,"Statistics, Machine Learning, C++, Voice Modulation, Singing",Peer Counseling,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1305,25,Female,83.97,93.3,Political Science,Arts,"Statistics, CSS, Python, Creativity, CAD, Voice Modulation, Communication, Dancing",Peer Counseling,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1
1306,22,Male,81.52,64.35,Math,Finance,"Python, Sketching, Photoshop, Public Speaking, Voice Modulation, Acting",Science Fair,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
1307,17,Female,72.99,77.92,Computer Science,Economics,"Sewing, Photoshop, Communication, Voice Modulation, Photography",Psych Club,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0
1308,25,Other,80.99,86.02,English,Economics,"Java, C++, CAD, Sketching",Newspaper,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0
1309,17,Female,67.66,78.98,Psychology,Medicine,"C++, CAD, Rhythm, Singing",Coding Club,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1310,24,Female,79.57,95.47,History,Education,"Sketching, Singing, Instrument",Newspaper,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1311,25,Other,82.05,87.47,Biology,Law,"Sketching, Writing",Media Club,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
1312,20,Other,75.84,94.93,Biology,Technology,"C++, CSS, Photoshop, Sketching, Public Speaking, Writing, Singing",Newspaper,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
1313,21,Female,79.1,67.67,Biology,Law,,Photography Club,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1314,17,Male,89.03,86.37,Computer Science,Finance,"HTML, CSS, Communication, Photography, Instrument",Science Fair,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
1315,18,Female,70.57,72.25,Psychology,Arts,"Creativity, Communication, Writing, Dancing, Photography",Media Club,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
1316,20,Female,77.97,83.56,Math,Media,"HTML, Creativity, Photoshop, Communication, Dancing, Acting",Photography Club,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
1317,20,Other,76.97,81.74,History,Law,"CSS, HTML, Statistics, Sketching, Singing, Acting",Psych Club,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1
1318,21,Other,92.0,90.86,Computer Science,Finance,"CSS, Java, C++, Creativity, Sewing, Writing, Public Speaking",Media Club,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0
1319,19,Other,76.91,89.3,Math,Technology,"Photoshop, CAD",Peer Counseling,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1320,21,Male,64.67,82.78,Math,Technology,"Photoshop, Communication, Instrument",Media Club,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1321,19,Other,93.09,75.38,Biology,Law,"HTML, Machine Learning, CSS, Sketching, CAD, Communication, Public Speaking",Photo Walk,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
1322,20,Female,66.52,70.17,English,Technology,"HTML, C++, Statistics, Writing, Acting",Peer Counseling,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1323,19,Male,64.1,68.58,Math,Psychology,"HTML, Communication, Rhythm",Photography Club,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1324,19,Female,71.29,61.13,Math,Psychology,"C++, Statistics, Java, Creativity, Public Speaking, Communication, Rhythm",Media Club,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1325,19,Female,75.16,88.83,Political Science,Psychology,"Voice Modulation, Communication",Psych Club,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1326,25,Other,65.92,96.23,Psychology,Economics,"CSS, C++, Photoshop, Sketching, Public Speaking, Voice Modulation, Singing",Photography Club,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0
1327,18,Other,80.11,90.37,Biology,Technology,"Statistics, Java, Sewing, Creativity, Voice Modulation, Public Speaking",Photography Club,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1
1328,19,Male,68.42,88.25,English,Media,"Python, HTML",Coding Club,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1329,21,Other,64.08,88.68,Physics,Medicine,"Machine Learning, Sewing, Public Speaking, Writing, Acting",Photography Club,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1330,20,Male,76.72,84.64,English,Finance,"HTML, Java, Sketching, CAD, Photography",Photo Walk,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0
1331,17,Other,63.24,67.26,Biology,Economics,"HTML, Acting",Psych Club,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
1332,25,Other,80.97,66.62,Biology,Economics,"Java, Creativity, Sewing, Writing",Science Fair,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1
1333,21,Male,79.63,61.59,Physics,Economics,"Java, Python, C++, Writing, Voice Modulation, Photography",Photography Club,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0
1334,25,Other,83.48,63.21,Political Science,Finance,"CSS, Java, Photoshop, CAD, Rhythm",Science Fair,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1
1335,18,Male,80.52,85.51,Political Science,Medicine,"Machine Learning, C++, Statistics, Sewing, Communication, Writing, Singing, Photography",Newspaper,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1
1336,17,Other,68.03,84.98,History,Technology,"Java, Photoshop, Creativity",Psych Club,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0
1337,20,Male,77.6,71.53,History,Psychology,"Java, CSS, Statistics, Dancing, Instrument",Newspaper,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1
1338,22,Other,64.91,54.45,History,Education,Voice Modulation,Psych Club,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1339,19,Female,78.5,59.22,Math,Media,"Python, Statistics, Java",Psych Club,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1340,23,Male,75.95,74.84,Physics,Technology,"Machine Learning, CSS, Sewing, Sketching, Communication, Photography, Dancing",Psych Club,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
1341,20,Female,81.79,74.38,Physics,Arts,"C++, Statistics, Creativity, Photoshop, Rhythm",Science Fair,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1342,23,Other,71.71,86.78,Computer Science,Economics,"Python, Writing, Public Speaking, Acting",Media Club,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0
1343,19,Male,78.35,81.79,Psychology,Media,"Java, Writing, Voice Modulation, Photography, Singing",Peer Counseling,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
1344,22,Other,79.69,59.57,Biology,Medicine,"CSS, Java, Acting",Photography Club,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
1345,20,Male,82.57,85.35,Political Science,Economics,"Python, HTML, CSS, Public Speaking, Communication",Psych Club,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
1346,21,Female,64.83,75.07,Math,Finance,"Photoshop, Sewing, Instrument",Newspaper,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
1347,18,Male,74.61,76.39,Political Science,Psychology,"Statistics, CSS, C++, Writing, Public Speaking",Media Club,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1348,22,Female,78.34,95.18,Physics,Economics,"C++, Java, Communication, Public Speaking, Photography, Dancing",Photography Club,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
1349,24,Female,85.82,62.25,Computer Science,Media,"Java, Sewing, Writing, Communication, Acting",Media Club,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
1350,17,Other,81.22,93.95,Physics,Psychology,"Photoshop, Sewing, Public Speaking, Writing, Rhythm",Newspaper,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1351,22,Male,78.87,91.09,English,Media,"HTML, Sewing",Photography Club,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1352,23,Male,95.12,90.28,History,Media,"C++, Machine Learning, Public Speaking",Peer Counseling,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1353,23,Other,77.49,90.54,Math,Media,"Python, HTML, Java, Voice Modulation, Rhythm, Singing",Newspaper,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1354,25,Male,76.45,78.29,Psychology,Economics,"Statistics, Python, Public Speaking, Singing, Photography",Newspaper,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
1355,25,Other,71.49,96.76,Math,Medicine,"CSS, CAD, Instrument, Acting",Photography Club,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1356,20,Other,66.82,96.39,Biology,Education,"Java, Photoshop, Creativity, Voice Modulation, Public Speaking, Rhythm, Instrument",Photography Club,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
1357,25,Other,80.0,61.21,History,Education,"Python, Communication, Dancing",Photography Club,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
1358,25,Female,78.68,52.8,Political Science,Economics,"Python, HTML, Public Speaking, Acting, Instrument",Photography Club,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0
1359,22,Female,81.26,88.62,History,Finance,"Statistics, Java, C++, Sewing, Communication, Voice Modulation",Psych Club,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1
1360,17,Other,69.08,79.48,Biology,Psychology,"HTML, C++, Sewing, Writing, Voice Modulation, Singing, Rhythm",Coding Club,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1361,20,Other,94.54,71.93,Psychology,Medicine,"HTML, Photoshop, Sketching, Dancing",Photo Walk,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1362,17,Female,64.41,95.78,Political Science,Technology,"Statistics, Creativity, Public Speaking, Voice Modulation, Dancing",Peer Counseling,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1363,18,Female,94.63,78.04,Political Science,Arts,"Voice Modulation, Public Speaking, Dancing",Media Club,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1364,18,Other,85.11,94.1,Math,Technology,"Creativity, CAD",Peer Counseling,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,23,Other,67.58,72.18,English,Technology,"Statistics, Python, Machine Learning, Voice Modulation, Communication, Singing",Newspaper,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1
1366,24,Other,87.31,98.22,Physics,Media,,Newspaper,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1367,17,Other,80.63,67.44,Biology,Law,"Creativity, Photoshop, Acting, Rhythm",Coding Club,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1368,24,Other,94.87,71.63,Computer Science,Medicine,"CAD, Photoshop, Communication, Voice Modulation, Photography",Photography Club,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1369,22,Male,71.65,82.11,Math,Economics,"Public Speaking, Writing, Rhythm, Instrument",Photography Club,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1370,20,Female,90.54,88.25,Computer Science,Law,"Statistics, Creativity, Instrument, Dancing",Newspaper,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1371,25,Male,79.15,83.56,Biology,Technology,"C++, Statistics, Photoshop, Singing",Science Fair,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1372,21,Male,75.44,84.7,Physics,Finance,"Creativity, Voice Modulation, Acting",Photo Walk,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1373,17,Other,49.7,74.44,Biology,Economics,"Statistics, Python, Machine Learning, Instrument, Rhythm",Psych Club,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
1374,23,Female,77.41,64.19,Biology,Finance,"Machine Learning, Photoshop, Communication",Coding Club,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
1375,19,Male,78.86,75.55,History,Law,"Sewing, Communication, Voice Modulation, Singing, Acting",Photo Walk,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1376,24,Female,92.55,96.88,Psychology,Technology,"Machine Learning, Python, Photography",Photography Club,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1377,17,Other,70.34,76.19,Computer Science,Technology,"Java, HTML, Sewing, Creativity, Writing",Photo Walk,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1378,20,Other,74.26,72.58,English,Economics,"Sketching, CAD, Writing, Public Speaking",Newspaper,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0
1379,25,Female,76.95,68.9,Biology,Medicine,"Python, CAD, Sketching, Communication, Voice Modulation, Dancing, Photography",Photography Club,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0
1380,23,Other,63.69,85.47,Physics,Medicine,"Sketching, Creativity, Public Speaking, Voice Modulation, Dancing",Science Fair,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1381,20,Male,81.3,68.35,English,Economics,"Sketching, Creativity",Photography Club,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0
1382,18,Male,83.95,70.42,Political Science,Medicine,"HTML, CSS, Machine Learning, Writing, Acting, Instrument",Psych Club,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1383,23,Other,77.53,87.84,Biology,Psychology,"CAD, Creativity, Communication, Voice Modulation, Dancing, Instrument",Coding Club,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1384,25,Other,74.66,83.46,Political Science,Law,"CSS, Writing, Communication",Photo Walk,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1385,22,Female,69.84,75.64,Biology,Arts,"Python, CSS, Public Speaking, Dancing, Instrument",Coding Club,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1386,23,Other,72.94,69.04,History,Economics,"C++, HTML, Python, Acting, Dancing",Coding Club,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
1387,18,Other,73.23,59.42,Psychology,Technology,"Statistics, Python, Creativity, Voice Modulation, Instrument, Dancing",Photo Walk,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1388,21,Other,70.09,74.58,History,Finance,HTML,Newspaper,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
1389,25,Female,72.44,75.1,Physics,Education,Communication,Media Club,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1390,18,Other,74.38,83.75,Political Science,Law,"Writing, Dancing, Rhythm",Newspaper,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1391,18,Female,83.75,70.2,Biology,Law,"HTML, Java, CSS, Voice Modulation, Public Speaking, Dancing",Newspaper,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1392,19,Male,62.97,65.5,English,Technology,"Python, HTML, CAD, Public Speaking, Communication",Photography Club,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1393,17,Other,70.13,73.78,Computer Science,Arts,"Machine Learning, Java, CSS, Writing, Singing, Acting",Coding Club,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1394,24,Female,67.3,62.45,Math,Arts,"Python, HTML, Sewing, Sketching",Media Club,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1395,20,Male,70.44,80.18,Computer Science,Technology,"C++, Creativity, Acting",Media Club,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1396,18,Female,80.95,71.31,Biology,Psychology,"Statistics, Writing, Voice Modulation, Instrument, Singing",Newspaper,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1397,23,Male,70.87,66.88,Political Science,Education,"Java, HTML, Sewing, Public Speaking, Communication",Peer Counseling,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1398,20,Male,74.69,67.82,Computer Science,Economics,"C++, CSS, Communication, Public Speaking, Singing",Photography Club,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1399,19,Female,80.73,56.57,History,Media,"Sketching, Writing",Newspaper,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1400,24,Male,71.4,81.61,History,Economics,"CSS, Python, Java, CAD, Communication, Writing",Coding Club,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0
1401,17,Male,76.84,110.32,Biology,Psychology,"Creativity, Sketching, Voice Modulation, Writing, Photography, Rhythm",Psych Club,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
1402,24,Other,78.5,65.95,Computer Science,Technology,"Statistics, Creativity, Photoshop, Communication, Public Speaking, Rhythm, Acting",Coding Club,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
1403,17,Female,74.05,56.69,Political Science,Psychology,"Statistics, Machine Learning, CSS, CAD, Sewing, Writing, Communication, Dancing",Newspaper,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1
1404,17,Female,74.19,68.0,Computer Science,Technology,"Statistics, Writing, Photography",Coding Club,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
1405,19,Male,84.15,71.41,Psychology,Arts,"C++, Machine Learning, Dancing",Peer Counseling,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1406,22,Male,73.83,70.37,English,Media,"Sketching, CAD, Communication, Public Speaking",Science Fair,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1407,25,Other,92.39,74.15,Psychology,Economics,"CSS, HTML, Sewing, Photography, Dancing",Psych Club,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
1408,21,Male,93.33,87.77,Physics,Media,,Photography Club,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1409,22,Male,79.82,82.42,Political Science,Media,"CSS, C++, Creativity, Sketching, Public Speaking, Voice Modulation, Photography, Dancing",Coding Club,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0
1410,18,Other,78.94,54.87,Biology,Medicine,"Machine Learning, CSS, Statistics, Photoshop, Voice Modulation, Writing, Instrument",Photo Walk,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1411,20,Other,72.21,88.14,Physics,Psychology,"Java, CSS, Statistics, Voice Modulation, Communication, Singing",Coding Club,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1412,18,Other,74.51,61.14,Computer Science,Psychology,"CSS, Java, Statistics, CAD, Sewing, Communication, Writing, Photography",Science Fair,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1
1413,20,Female,74.48,98.45,Math,Media,"Creativity, Communication, Voice Modulation",Photo Walk,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1414,21,Male,87.47,77.26,English,Education,"Machine Learning, HTML, Photoshop, Sewing, Writing, Voice Modulation, Photography",Coding Club,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1
1415,19,Other,84.51,73.6,English,Law,"Java, CSS, CAD, Voice Modulation, Writing",Photography Club,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0
1416,22,Other,57.96,66.91,History,Arts,"Machine Learning, Sewing, Sketching, Communication",Peer Counseling,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1
